"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","Date of export to MySQL database","version","NOTE - NCHS Disclaimer"
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,white,15,7,22817,40935,55.7,55.3,56.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,white,15,7,41259,84180,49,48.7,49.3,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,white,15,7,33319,109351,30.5,30.2,30.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Limited access to healthy foods,other,15,8,4756,7018,67.8,66.9,68.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Limited access to healthy foods,other,15,8,7424,20664,35.9,35.4,36.5,0,-999,-999,2015,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Limited access to healthy foods,other,15,8,561,6982,8,7.5,8.6,0,-999,-999,2015,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Limited access to healthy foods,other,15,8,891,8674,10.3,9.7,10.8,0,-999,-999,2015,city,2019-06-11,6,
NY,36,651000,3651000,New York,Limited access to healthy foods,other,15,8,29894,1445747,2.1,2,2.1,0,-999,-999,2015,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Limited access to healthy foods,other,15,8,10025,25602,39.2,38.7,39.7,0,-999,-999,2015,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Limited access to healthy foods,other,15,8,4221,9727,43.4,42.6,44.2,0,-999,-999,2015,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Limited access to healthy foods,other,15,8,5233,13058,40.1,39.4,40.8,0,-999,-999,2015,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Limited access to healthy foods,other,15,8,3742,38375,9.8,9.5,10,0,-999,-999,2015,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,14.4,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,29.2,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,16.3,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,13.5,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,34.3,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,21.7,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,8.9,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,17,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Neighborhood racial/ethnic segregation,total population,16,1,-999,-999,15,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Obesity,total population,17,1,-999,-999,31,30.7,31.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Obesity,total population,17,1,-999,-999,36.4,36.3,36.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Obesity,total population,17,1,-999,-999,30.5,30.2,30.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Obesity,total population,17,1,-999,-999,23.8,23.6,24,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Obesity,total population,17,1,-999,-999,24.8,24.8,24.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Obesity,total population,17,1,-999,-999,38.9,38.8,39,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Obesity,total population,17,1,-999,-999,31.8,31.6,32,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Obesity,total population,17,1,-999,-999,35.8,35.6,36,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Obesity,total population,17,1,-999,-999,25.5,25.4,25.6,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Physical inactivity,total population,18,1,-999,-999,24.6,24.2,25,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Physical inactivity,total population,18,1,-999,-999,32.2,31.9,32.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Physical inactivity,total population,18,1,-999,-999,30.3,29.7,30.9,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Physical inactivity,total population,18,1,-999,-999,25.7,25.2,26.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Physical inactivity,total population,18,1,-999,-999,28,27.9,28,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Physical inactivity,total population,18,1,-999,-999,31.8,31.5,32.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Physical inactivity,total population,18,1,-999,-999,28.6,28.1,29.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Physical inactivity,total population,18,1,-999,-999,30.4,30,30.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Physical inactivity,total population,18,1,-999,-999,29.2,28.9,29.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Preventive services,total population,19,1,-999,-999,34.4,33.3,35.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Preventive services,total population,19,1,-999,-999,28.8,28.4,29.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Preventive services,total population,19,1,-999,-999,29.6,28.6,30.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Preventive services,total population,19,1,-999,-999,34.8,33.7,36,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Preventive services,total population,19,1,-999,-999,27.7,27.6,27.8,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Preventive services,total population,19,1,-999,-999,31.1,30.6,31.7,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Preventive services,total population,19,1,-999,-999,30.9,29.6,32.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Preventive services,total population,19,1,-999,-999,31.5,30.7,32.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Preventive services,total population,19,1,-999,-999,33.4,32.7,34.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Preventive services,female,19,2,-999,-999,32,30.9,33.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Preventive services,female,19,2,-999,-999,27.8,27.4,28.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Preventive services,female,19,2,-999,-999,28.5,27.6,29.4,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Preventive services,female,19,2,-999,-999,32.6,31.5,33.7,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Preventive services,female,19,2,-999,-999,27.4,27.3,27.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Preventive services,female,19,2,-999,-999,29.6,29.1,30.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Preventive services,female,19,2,-999,-999,26.4,25.2,27.6,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Preventive services,female,19,2,-999,-999,29.5,28.7,30.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Preventive services,female,19,2,-999,-999,31.3,30.7,31.9,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Preventive services,male,19,3,-999,-999,36.8,35.7,37.9,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Preventive services,male,19,3,-999,-999,29.8,29.3,30.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Preventive services,male,19,3,-999,-999,30.6,29.6,31.6,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Preventive services,male,19,3,-999,-999,37,35.8,38.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Preventive services,male,19,3,-999,-999,28,27.9,28.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Preventive services,male,19,3,-999,-999,32.6,32,33.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Preventive services,male,19,3,-999,-999,35.3,34,36.6,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Preventive services,male,19,3,-999,-999,33.5,32.7,34.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Preventive services,male,19,3,-999,-999,35.4,34.6,36.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Racial/ethnic diversity,total population,21,1,-999,-999,78.8,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Racial/ethnic diversity,total population,21,1,-999,-999,77.2,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Racial/ethnic diversity,total population,21,1,-999,-999,63.9,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Racial/ethnic diversity,total population,21,1,-999,-999,78.6,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Racial/ethnic diversity,total population,21,1,-999,-999,89,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Racial/ethnic diversity,total population,21,1,-999,-999,77.6,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Racial/ethnic diversity,total population,21,1,-999,-999,79.3,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Racial/ethnic diversity,total population,21,1,-999,-999,78.1,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Racial/ethnic diversity,total population,21,1,-999,-999,80,-999,-999,-999,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Smoking,total population,22,1,-999,-999,19.5,19,20,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Smoking,total population,22,1,-999,-999,24,23.7,24.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Smoking,total population,22,1,-999,-999,17.6,17.1,18.1,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Smoking,total population,22,1,-999,-999,14.1,13.7,14.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Smoking,total population,22,1,-999,-999,16.3,16.2,16.3,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Smoking,total population,22,1,-999,-999,24.2,23.9,24.5,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Smoking,total population,22,1,-999,-999,23.7,23.2,24.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Smoking,total population,22,1,-999,-999,23.9,23.4,24.4,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Smoking,total population,22,1,-999,-999,15.9,15.6,16.2,0,-999,-999,"2016, 1 Year Modeled Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Third-grade reading proficiency,total population,23,1,-999,-999,23.2,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Third-grade reading proficiency,total population,23,1,-999,-999,21.3,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Third-grade reading proficiency,total population,23,1,-999,-999,34.5,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Third-grade reading proficiency,total population,23,1,-999,-999,45.5,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,651000,3651000,New York,Third-grade reading proficiency,total population,23,1,-999,-999,44.8,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Third-grade reading proficiency,total population,23,1,-999,-999,14.1,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Third-grade reading proficiency,total population,23,1,-999,-999,24.5,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Third-grade reading proficiency,total population,23,1,-999,-999,17,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Third-grade reading proficiency,total population,23,1,-999,-999,37.2,-999,-999,-999,1,-999,2016-2017,city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,total population,24,1,-999,-999,7.1,6.2,8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,total population,24,1,-999,-999,8.8,8.3,9.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,total population,24,1,-999,-999,8.7,7.4,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,total population,24,1,-999,-999,7.3,6.4,8.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,total population,24,1,-999,-999,7.8,7.7,7.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,total population,24,1,-999,-999,12,11.3,12.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,total population,24,1,-999,-999,9.3,7.9,10.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,total population,24,1,-999,-999,10.5,9.7,11.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,total population,24,1,-999,-999,8,7.3,8.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,female,24,2,-999,-999,5.7,4.6,6.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,female,24,2,-999,-999,7.5,6.7,8.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,female,24,2,-999,-999,6.8,5.2,8.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,female,24,2,-999,-999,7.7,6.2,9.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,female,24,2,-999,-999,7.2,7,7.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,female,24,2,-999,-999,10.9,9.9,11.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,female,24,2,-999,-999,6.7,4.9,8.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,female,24,2,-999,-999,8.5,7.3,9.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,female,24,2,-999,-999,7.4,6.4,8.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,male,24,3,-999,-999,6,4.8,7.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,male,24,3,-999,-999,8.7,7.8,9.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,male,24,3,-999,-999,9.8,7.8,11.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,male,24,3,-999,-999,6.2,4.8,7.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,male,24,3,-999,-999,7.5,7.4,7.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,male,24,3,-999,-999,11.4,10.4,12.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,male,24,3,-999,-999,9,7,11,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,male,24,3,-999,-999,9.9,8.8,11,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,male,24,3,-999,-999,8.1,7,9.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,asian,24,4,-999,-999,5.7,2.7,8.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,asian,24,4,-999,-999,3.6,1.9,5.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,asian,24,4,-999,-999,,,,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,asian,24,4,-999,-999,5.9,1.8,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,asian,24,4,-999,-999,5.9,5.7,6.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,asian,24,4,-999,-999,9.2,5.5,12.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,asian,24,4,-999,-999,,,,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,asian,24,4,-999,-999,12.1,8.3,15.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,asian,24,4,-999,-999,5.2,3.3,7.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,black,24,5,-999,-999,11.5,9.3,13.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,black,24,5,-999,-999,14.5,13.3,15.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,black,24,5,-999,-999,9.9,8.1,11.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,black,24,5,-999,-999,7.7,5.4,10,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,black,24,5,-999,-999,11.5,11.3,11.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,black,24,5,-999,-999,17.8,16.4,19.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,black,24,5,-999,-999,16.5,11.4,21.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,black,24,5,-999,-999,16.9,15.3,18.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,black,24,5,-999,-999,10.7,8.4,13,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,hispanic,24,6,-999,-999,11.8,8.8,14.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,hispanic,24,6,-999,-999,8.5,6.8,10.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,hispanic,24,6,-999,-999,7.6,5,10.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,hispanic,24,6,-999,-999,9.5,7.2,11.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,hispanic,24,6,-999,-999,9.5,9.3,9.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,hispanic,24,6,-999,-999,16,13.9,18.1,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,hispanic,24,6,-999,-999,11.9,7.5,16.3,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,hispanic,24,6,-999,-999,16.8,13.6,20,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,hispanic,24,6,-999,-999,8.5,7.2,9.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,white,24,7,-999,-999,4.7,3.8,5.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,white,24,7,-999,-999,5.4,4.9,5.9,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,white,24,7,-999,-999,5,3.5,6.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,white,24,7,-999,-999,6.1,4.7,7.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,white,24,7,-999,-999,4.9,4.8,5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,white,24,7,-999,-999,6.1,5.4,6.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,white,24,7,-999,-999,7,5.6,8.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,white,24,7,-999,-999,6.5,5.6,7.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,white,24,7,-999,-999,6.7,5.7,7.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Unemployment,other,24,8,-999,-999,10.4,3.8,17,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Unemployment,other,24,8,-999,-999,10.2,6.6,13.7,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,649121,3649121,Mount Vernon,Unemployment,other,24,8,-999,-999,7.8,3.7,12,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,650617,3650617,New Rochelle,Unemployment,other,24,8,-999,-999,8.5,4.5,12.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,651000,3651000,New York,Unemployment,other,24,8,-999,-999,9.8,9.4,10.2,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,663000,3663000,Rochester,Unemployment,other,24,8,-999,-999,17.3,12.9,21.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,665508,3665508,Schenectady,Unemployment,other,24,8,-999,-999,8,2.5,13.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,673000,3673000,Syracuse,Unemployment,other,24,8,-999,-999,16.8,11.2,22.4,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,684000,3684000,Yonkers,Unemployment,other,24,8,-999,-999,9.2,6.7,11.6,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,601000,3601000,Albany,Uninsured,total population,25,1,6871,85610,8,7.2,8.8,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
NY,36,611000,3611000,Buffalo,Uninsured,total population,25,1,16024,226697,7.1,6.6,7.5,0,-999,-999,"2017, 5 Year Estimate",city,2019-06-11,6,
